consolidated_latitude,consolidated_longitude,cluster
43.112125,0.354815,4
43.112125226018,0.35481483201598,4
43.112125,0.354815,4
43.112125226018,0.35481483201598,4
43.112125,0.354815,4
43.112125226018,0.35481483201598,4
43.112125,0.354815,4
43.112125226018,0.35481483201598,4
43.112125,0.354815,4
43.112125226018,0.35481483201598,4
43.112125,0.354815,4
43.112125226018,0.35481483201598,4
43.112125,0.354815,4
43.112125226018,0.35481483201598,4
43.112125,0.354815,4
43.648926060101,1.3367624372435,4
43.648926,1.336762,4
43.648926060101,1.3367624372435,4
43.648926,1.336762,4
43.648926060101,1.3367624372435,4
43.648926,1.336762,4
43.648926060101,1.3367624372435,4
43.648926,1.336762,4
44.052557590855,2.1598337619019,4
44.052558,2.159834,4
44.052557590855,2.1598337619019,4
44.052558,2.159834,4
44.052557590855,2.1598337619019,4
44.052558,2.159834,4
44.159833348801,1.5358489472214,4
44.159833,1.535849,4
44.159833348801,1.5358489472214,4
44.159833,1.535849,4
44.159833348801,1.5358489472214,4
44.159833,1.535849,4
43.692450033789,-1.0504913394814,4
43.69245,-1.050491,4
43.692450033789,-1.0504913394814,4
43.69245,-1.050491,4
43.692450033789,-1.0504913394814,4
43.69245,-1.050491,4
43.692450033789,-1.0504913394814,4
43.69245,-1.050491,4
43.692450033789,-1.0504913394814,4
43.69245,-1.050491,4
43.692450033789,-1.0504913394814,4
43.69245,-1.050491,4
43.692450033789,-1.0504913394814,4
43.69245,-1.050491,4
48.818516643506,6.7218914576721,3
48.818516643506,6.7218914576721,3
48.818533,6.721857,3
48.818516643506,6.7218914576721,3
46.301622,1.674432,4
46.301622,1.674432,4
46.301622,1.674432,4
46.301622,1.674432,4
47.323478738942,-2.083794437994,2
47.323479,-2.083794,2
47.323478738942,-2.083794437994,2
47.323479,-2.083794,2
47.323478738942,-2.083794437994,2
47.323479,-2.083794,2
43.389436,5.597399,1
43.389436,5.597399,1
43.389436,5.597399,1
43.389436,5.597399,1
43.389436,5.597399,1
43.389436,5.597399,1
43.389436,5.597399,1
43.389436,5.597399,1
49.007636059089,1.1626990081471,0
49.007636,1.162699,0
49.007636059089,1.1626990081471,0
49.007636,1.162699,0
49.007636059089,1.1626990081471,0
49.007636,1.162699,0
47.724028,-2.593953,2
47.724597,-2.594194,2
47.724028,-2.593953,2
47.724597,-2.594194,2
49.027315849217,1.1803579427139,0
49.027316,1.180358,0
49.027315849217,1.1803579427139,0
49.027316,1.180358,0
49.027315849217,1.1803579427139,0
49.027316,1.180358,0
49.027315849217,1.1803579427139,0
49.027316,1.180358,0
48.797935385648,2.9837552638931,0
48.797935385648,2.9837552638931,0
48.797935385648,2.9837552638931,0
48.797935,2.983755,0
43.830201,1.392134,4
43.830201,1.392134,4
43.830201,1.392134,4
43.830201,1.392134,4
43.830201,1.392134,4
43.830201,1.392134,4
43.830201,1.392134,4
43.830201,1.392134,4
49.823658259019,3.279394467984,0
49.823658259019,3.279394467984,0
49.823658259019,3.279394467984,0
49.823658259019,3.279394467984,0
49.823658,3.279394,0
49.823658,3.279394,0
49.823658,3.279394,0
49.823658,3.279394,0
49.823658259019,3.279394467984,0
49.823658259019,3.279394467984,0
49.823658,3.279394,0
47.30363318760873,-2.4078622667953464,2
47.303633,-2.407862,2
47.30363318760873,-2.4078622667953464,2
47.303633,-2.407862,2
47.30363318760873,-2.4078622667953464,2
47.303633,-2.407862,2
47.30363318760873,-2.4078622667953464,2
47.303633,-2.407862,2
43.714000640222,1.4183962367706,4
43.714001,1.418396,4
43.714000640222,1.4183962367706,4
43.714001,1.418396,4
43.714000640222,1.4183962367706,4
43.714001,1.418396,4
47.44880425724,5.5863423134918,3
47.448804,5.586342,3
47.44880425724,5.5863423134918,3
47.448804,5.586342,3
47.44880425724,5.5863423134918,3
47.448804,5.586342,3
48.06396348238,-3.2069966883606,2
48.063963,-3.206997,2
48.06396348238,-3.2069966883606,2
48.063963,-3.206997,2
48.06396348238,-3.2069966883606,2
48.063963,-3.206997,2
49.09654245918,1.6090639648777,0
49.096542,1.609064,0
49.09654245918,1.6090639648777,0
49.096542,1.609064,0
49.09654245918,1.6090639648777,0
49.096542,1.609064,0
50.452748,2.63803,0
50.452748,2.63803,0
50.45248,2.637746,0
50.452748,2.63803,0
48.88203121319,1.4590202484448,0
48.882031,1.45902,0
48.88203121319,1.4590202484448,0
48.882031,1.45902,0
48.88203121319,1.4590202484448,0
48.882031,1.45902,0
48.304153330867,1.2560110665196,0
48.304153,1.256011,0
48.304153330867,1.2560110665196,0
48.304153,1.256011,0
48.304153330867,1.2560110665196,0
48.304153,1.256011,0
49.500875,1.15354,0
49.500875,1.15354,0
49.500875,1.15354,0
49.500875,1.15354,0
49.500875,1.15354,0
49.500875,1.15354,0
42.625609118567,2.767517193779,4
42.625647,2.767478,4
42.625609118567,2.767517193779,4
42.625647,2.767478,4
42.625609118567,2.767517193779,4
42.625647,2.767478,4
49.313097634352,-1.0984235728775,2
49.313098,-1.098424,2
49.313097634352,-1.0984235728775,2
49.313098,-1.098424,2
49.313097634352,-1.0984235728775,2
49.313098,-1.098424,2
47.530068446672,5.1158753035965,3
47.530068,5.115875,3
47.530068446672,5.1158753035965,3
47.530068,5.115875,3
47.530068446672,5.1158753035965,3
47.530068,5.115875,3
47.530068446672,5.1158753035965,3
47.530068,5.115875,3
48.669182763367,6.2082858148194,3
48.669183,6.208286,3
48.669182763367,6.2082858148194,3
48.669183,6.208286,3
48.669182763367,6.2082858148194,3
48.669183,6.208286,3
50.658738,3.012873,0
43.547852106636,2.2734993932541,4
43.547852,2.273499,4
43.547852106636,2.2734993932541,4
43.547852,2.273499,4
43.547852106636,2.2734993932541,4
43.547852,2.273499,4
43.547852106636,2.2734993932541,4
43.547852,2.273499,4
43.470218618549,0.92297056945037,4
43.470219,0.922971,4
43.470218618549,0.92297056945037,4
43.470219,0.922971,4
43.470218618549,0.92297056945037,4
43.470219,0.922971,4
47.362094829124,-1.9576784970284,2
47.362067,-1.95698,2
47.362094829124,-1.9576784970284,2
47.362067,-1.95698,2
47.759988169614,-3.1199001385536,2
47.759988,-3.1199,2
47.759988169614,-3.1199001385536,2
47.759988,-3.1199,2
47.759988169614,-3.1199001385536,2
47.759988,-3.1199,2
43.781307,1.352702,4
43.781326,1.353145,4
43.781307,1.352702,4
43.781326,1.353145,4
43.781307,1.352702,4
43.781326,1.353145,4
43.781307,1.352702,4
43.781326,1.353145,4
49.515447980888,5.7512299187366,3
49.515448,5.75123,3
49.515447980888,5.7512299187366,3
49.515448,5.75123,3
49.515447980888,5.7512299187366,3
49.515448,5.75123,3
49.431434459422,5.6170732526398,3
49.431434,5.617073,3
49.431434459422,5.6170732526398,3
49.431434,5.617073,3
49.431434459422,5.6170732526398,3
49.431434,5.617073,3
49.509547,0.158024,2
49.509547,0.158024,2
49.509547,0.158024,2
49.509716,0.157041,2
49.515975637503,0.53240212897493,0
49.515976,0.532402,0
49.515975637503,0.53240212897493,0
49.515976,0.532402,0
49.515975637503,0.53240212897493,0
49.515976,0.532402,0
47.639465,0.151974,2
47.639465,0.151974,2
47.639465,0.151974,2
47.639465,0.151974,2
47.639465,0.151974,2
47.639465,0.151974,2
47.639465,0.151974,2
47.639465,0.151974,2
47.870858979823,5.3407927903519,3
47.870859,5.340793,3
47.870858979823,5.3407927903519,3
47.870859,5.340793,3
47.870858979823,5.3407927903519,3
47.870859,5.340793,3
47.746397109392944,-3.388876662426765,2
47.746397,-3.388877,2
47.746397109392944,-3.388876662426765,2
47.746397,-3.388877,2
47.746397109392944,-3.388876662426765,2
47.746397,-3.388877,2
47.746397109392944,-3.388876662426765,2
47.746397,-3.388877,2
45.529800077687,5.6844409351959,1
45.5298,5.684441,1
45.529800077687,5.6844409351959,1
45.5298,5.684441,1
45.529800077687,5.6844409351959,1
45.5298,5.684441,1
45.529800077687,5.6844409351959,1
45.5298,5.684441,1
47.520233748194,-0.88083237567138,2
47.520302,-0.880776,2
47.520233748194,-0.88083237567138,2
47.520302,-0.880776,2
47.520233748194,-0.88083237567138,2
47.520302,-0.880776,2
43.4546312,1.3962254,4
43.454485,1.395346,4
43.4546312,1.3962254,4
43.4546312,1.3962254,4
45.99285953988839,3.983510753689576,1
45.99285953988839,3.983510753689576,1
45.992032,3.982207,1
45.99285953988839,3.983510753689576,1
43.51198978929,1.1895975830464,4
43.51199,1.189598,4
43.51198978929,1.1895975830464,4
43.51199,1.189598,4
43.51198978929,1.1895975830464,4
43.51199,1.189598,4
47.503541,6.792553,3
47.503541,6.792553,3
47.503541,6.792553,3
47.503541,6.792553,3
48.933289779835,6.653132416008,3
48.933289779835,6.653132416008,3
47.737232680445,-3.2265659031105,2
47.737233,-3.226566,2
47.737232680445,-3.2265659031105,2
47.737233,-3.226566,2
47.737232680445,-3.2265659031105,2
47.737233,-3.226566,2
46.738792455353,4.4749088816452,1
46.738792,4.474909,1
46.738792455353,4.4749088816452,1
46.738792,4.474909,1
46.738792455353,4.4749088816452,1
46.738792,4.474909,1
48.377978704311,6.893056774305,3
48.377979,6.893057,3
48.377978704311,6.893056774305,3
48.377979,6.893057,3
48.377978704311,6.893056774305,3
48.377979,6.893057,3
47.39284434157,5.309821429361,3
47.392844,5.309821,3
47.39284434157,5.309821429361,3
47.392844,5.309821,3
47.39284434157,5.309821429361,3
47.392844,5.309821,3
45.26236561619,3.1996806832199,1
45.262366,3.199681,1
45.26236561619,3.1996806832199,1
45.26236561619,3.1996806832199,1
45.26236561619,3.1996806832199,1
45.26236561619,3.1996806832199,1
45.262366,3.199681,1
45.26236561619,3.1996806832199,1
45.262366,3.199681,1
45.26236561619,3.1996806832199,1
45.262366,3.199681,1
44.021645,1.380719,4
44.021663,1.380614,4
44.021645,1.380719,4
44.021663,1.380614,4
44.021645,1.380719,4
44.021663,1.380614,4
43.964628154349,1.246787573819,4
43.964628,1.246788,4
43.964628154349,1.246787573819,4
43.964628,1.246788,4
43.964628154349,1.246787573819,4
43.964628,1.246788,4
45.056118103962,1.1522515704308,4
45.056118,1.152252,4
45.056118103962,1.1522515704308,4
45.056118,1.152252,4
45.056118103962,1.1522515704308,4
45.056118,1.152252,4
42.808432550005,0.59848941219901,4
42.808433,0.598489,4
42.808432550005,0.59848941219901,4
42.808433,0.598489,4
42.808432550005,0.59848941219901,4
42.808433,0.598489,4
49.539284275688,0.17739617567139,2
49.539284275688,0.17739617567139,2
49.539284275688,0.17739617567139,2
49.539284,0.177396,2
46.288431736216,2.6617054981823,4
46.288432,2.661705,4
46.288431736216,2.6617054981823,4
46.288432,2.661705,4
46.288431736216,2.6617054981823,4
46.288432,2.661705,4
45.82214431666,3.764833235582,1
45.822144,3.764833,1
45.82214431666,3.764833235582,1
45.822144,3.764833,1
45.82214431666,3.764833235582,1
45.822144,3.764833,1
45.82214431666,3.764833235582,1
45.822144,3.764833,1
43.270728862321,-0.20000146396256,4
43.270729,-0.200001,4
43.270728862321,-0.20000146396256,4
43.270729,-0.200001,4
49.131432172044,2.5212525926873,0
49.131432,2.521253,0
49.131432172044,2.5212525926873,0
49.131432,2.521253,0
49.131432172044,2.5212525926873,0
49.131432,2.521253,0
49.131432172044,2.5212525926873,0
48.920845453959,6.0580417956314,3
48.920845,6.058042,3
48.920845453959,6.0580417956314,3
48.920845,6.058042,3
48.920845453959,6.0580417956314,3
48.920845,6.058042,3
48.920845453959,6.0580417956314,3
48.920845,6.058042,3
45.800223764027,3.2423573373958,1
45.800224,3.242357,1
45.800223764027,3.2423573373958,1
45.800224,3.242357,1
45.800223764027,3.2423573373958,1
45.800224,3.242357,1
45.800223764027,3.2423573373958,1
45.800224,3.242357,1
45.076397981782,-0.49909903802871,4
45.076398,-0.499099,4
45.076397981782,-0.49909903802871,4
45.076398,-0.499099,4
45.076397981782,-0.49909903802871,4
45.076398,-0.499099,4
45.076397981782,-0.49909903802871,4
45.076398,-0.499099,4
47.273083579535,-2.4422101785736,2
47.273084,-2.44221,2
47.677459185078,2.594229922615,0
47.677459,2.59423,0
47.273083579535,-2.4422101785736,2
47.273084,-2.44221,2
47.273083579535,-2.4422101785736,2
47.273084,-2.44221,2
47.658867659253,-2.8701337533035,2
47.658868,-2.870134,2
47.658867659253,-2.8701337533035,2
47.658868,-2.870134,2
42.641165946817,2.8762452128628,4
42.641166,2.876245,4
42.641165946817,2.8762452128628,4
42.641166,2.876245,4
42.641165946817,2.8762452128628,4
42.641166,2.876245,4
43.569905552927,1.3094690185242,4
43.569906,1.309469,4
43.569905552927,1.3094690185242,4
43.569906,1.309469,4
43.569905552927,1.3094690185242,4
43.569906,1.309469,4
43.569905552927,1.3094690185242,4
43.569906,1.309469,4
43.569905552927,1.3094690185242,4
43.569906,1.309469,4
48.181874368536,-4.2298840705349,2
48.181431,-4.229168,2
48.181874368536,-4.2298840705349,2
48.181431,-4.229168,2
48.181874368536,-4.2298840705349,2
48.181431,-4.229168,2
43.644632641374,6.8881859341419,1
43.644633,6.888186,1
43.644632641374,6.8881859341419,1
43.644633,6.888186,1
43.644632641374,6.8881859341419,1
43.644633,6.888186,1
47.923947697689,-2.4020369415253,2
47.923948,-2.402037,2
47.923947697689,-2.4020369415253,2
47.923948,-2.402037,2
47.923947697689,-2.4020369415253,2
47.923948,-2.402037,2
44.501599000879,1.1866508478851,4
44.501599,1.186651,4
44.501599000879,1.1866508478851,4
44.501599,1.186651,4
44.501599000879,1.1866508478851,4
44.501599,1.186651,4
49.009940349359,1.3972050108715,0
49.00994,1.397205,0
49.009940349359,1.3972050108715,0
49.00994,1.397205,0
48.422720614561,-2.6559255387272,2
48.422721,-2.655926,2
48.422720614561,-2.6559255387272,2
48.422721,-2.655926,2
49.801223168584,3.4658496341751,0
49.801223,3.46585,0
49.801223168584,3.4658496341751,0
49.801223,3.46585,0
49.801223168584,3.4658496341751,0
49.801223,3.46585,0
49.801223168584,3.4658496341751,0
49.801223,3.46585,0
48.338449,6.633495000000001,3
48.338825,6.634407,3
48.338449,6.633495000000001,3
48.338825,6.634407,3
48.338449,6.633495000000001,3
48.338825,6.634407,3
50.414231504477,1.6103214372704,0
50.414232,1.610321,0
50.414231504477,1.6103214372704,0
50.414232,1.610321,0
50.414231504477,1.6103214372704,0
50.414232,1.610321,0
45.211153510868,4.0299153280029,1
45.211153510868,4.0299153280029,1
45.211153510868,4.0299153280029,1
45.210743,4.030008,1
47.179578731902,-1.5332240233135,2
47.179578731902,-1.5332240233135,2
47.179578731902,-1.5332240233135,2
47.179579,-1.533224,2
47.967285869455,7.3027673699753,3
47.967286,7.302767,3
47.967285869455,7.3027673699753,3
47.967286,7.302767,3
47.967285869455,7.3027673699753,3
47.967286,7.302767,3
45.81840584562,4.9022536626003,1
45.81840584562,4.9022536626003,1
45.818406,4.902254,1
45.81840584562,4.9022536626003,1
49.421588839705,1.0823335406143,0
49.421589,1.082334,0
49.421588839705,1.0823335406143,0
49.421589,1.082334,0
49.421588839705,1.0823335406143,0
49.421589,1.082334,0
48.263744706789,4.0384611919613,0
48.263745,4.038461,0
48.263744706789,4.0384611919613,0
48.263745,4.038461,0
48.263744706789,4.0384611919613,0
48.263745,4.038461,0
48.263744706789,4.0384611919613,0
48.263745,4.038461,0
44.175871136917,0.55945344218902,4
44.175819,0.559447,4
44.175871136917,0.55945344218902,4
44.175819,0.559447,4
43.535432256181,1.4783111853542,4
43.535627,1.477971,4
43.535432256181,1.4783111853542,4
43.535627,1.477971,4
43.535432256181,1.4783111853542,4
43.535432256181,1.4783111853542,4
43.535432256181,1.4783111853542,4
43.535627,1.477971,4
43.535432256181,1.4783111853542,4
43.535627,1.477971,4
47.9221245,6.6603828,3
47.922124,6.660383,3
47.9221245,6.6603828,3
47.922124,6.660383,3
47.9221245,6.6603828,3
47.922124,6.660383,3
49.914235114411,1.0935955788429,0
49.914135,1.093677,0
49.914235114411,1.0935955788429,0
49.914135,1.093677,0
49.914235114411,1.0935955788429,0
49.914135,1.093677,0
49.914235114411,1.0935955788429,0
49.914135,1.093677,0
49.914235114411,1.0935955788429,0
49.914135,1.093677,0
47.527666,-2.756857,2
47.527666,-2.756857,2
47.527666,-2.756857,2
48.28086769456,4.0968438902496,0
48.280868,4.096844,0
48.28086769456,4.0968438902496,0
48.280868,4.096844,0
48.28086769456,4.0968438902496,0
48.280868,4.096844,0
48.275042639241,7.4640099509609,3
48.275253,7.464444,3
48.275042639241,7.4640099509609,3
48.275253,7.464444,3
48.275042639241,7.4640099509609,3
48.275253,7.464444,3
48.275042639241,7.4640099509609,3
48.275253,7.464444,3
48.6487772,-1.9970657,2
48.648777,-1.997066,2
48.6487772,-1.9970657,2
48.6487772,-1.9970657,2
48.648777,-1.997066,2
48.6487772,-1.9970657,2
48.6487772,-1.9970657,2
48.648777,-1.997066,2
48.6487772,-1.9970657,2
48.648777,-1.997066,2
48.6487772,-1.9970657,2
48.648777,-1.997066,2
43.26457,-0.18379,4
43.26474,-0.184596,4
43.26457,-0.18379,4
43.26474,-0.184596,4
43.26457,-0.18379,4
43.26474,-0.184596,4
47.2633359,-2.2383813,2
47.2633359,-2.2383813,2
47.2633359,-2.2383813,2
47.263272,-2.237996,2
43.726295223489,-1.0727222711639,4
43.726295,-1.072722,4
43.726295223489,-1.0727222711639,4
43.726295,-1.072722,4
43.726295223489,-1.0727222711639,4
43.726295,-1.072722,4
43.726295223489,-1.0727222711639,4
43.726295,-1.072722,4
42.552279759711,2.9766894868164,4
42.552279759711,2.9766894868164,4
42.552279759711,2.9766894868164,4
42.55228,2.976689,4
43.6503366,1.5076261,4
43.649477,1.50713,4
43.6503366,1.5076261,4
43.649477,1.50713,4
43.6503366,1.5076261,4
43.649477,1.50713,4
43.6503366,1.5076261,4
43.649477,1.50713,4
49.851621217185,3.2640989768253,0
49.851621,3.264099,0
49.851621217185,3.2640989768253,0
49.851621,3.264099,0
49.851621,3.264099,0
49.851621217185,3.2640989768253,0
49.851621,3.264099,0
49.851621217185,3.2640989768253,0
49.851621,3.264099,0
46.128459699785,5.1624873743224,1
46.12846,5.162487,1
46.128459699785,5.1624873743224,1
46.12846,5.162487,1
46.128459699785,5.1624873743224,1
46.12846,5.162487,1
46.128459699785,5.1624873743224,1
46.12846,5.162487,1
47.1833264,5.8148123,3
47.183326,5.814812,3
47.1833264,5.8148123,3
47.183326,5.814812,3
47.1833264,5.8148123,3
47.183326,5.814812,3
45.1306439,1.2921685,4
45.130216,1.298627,4
45.1306439,1.2921685,4
45.130216,1.298627,4
45.1306439,1.2921685,4
45.130216,1.298627,4
47.721448681494,3.3128977777116,0
47.721449,3.312898,0
47.721448681494,3.3128977777116,0
47.721449,3.312898,0
47.721448681494,3.3128977777116,0
47.721449,3.312898,0
48.52356321834399,-2.8525487843780595,2
48.523563,-2.852549,2
48.52356321834399,-2.8525487843780595,2
48.523563,-2.852549,2
48.52356321834399,-2.8525487843780595,2
48.523563,-2.852549,2
48.52356321834399,-2.8525487843780595,2
48.523563,-2.852549,2
48.301260331546,4.0877926545964,0
48.30126,4.087793,0
48.301260331546,4.0877926545964,0
48.30126,4.087793,0
48.301260331546,4.0877926545964,0
48.30126,4.087793,0
45.274750667482,1.7741362685089,4
45.274751,1.774136,4
45.274750667482,1.7741362685089,4
45.274751,1.774136,4
45.274750667482,1.7741362685089,4
45.274751,1.774136,4
45.274750667482,1.7741362685089,4
45.274751,1.774136,4
43.655184707425,1.4709308980781,4
43.655185,1.470931,4
43.655184707425,1.4709308980781,4
43.655185,1.470931,4
43.655184707425,1.4709308980781,4
43.655185,1.470931,4
48.709258582368,2.5278284271225,0
48.709259,2.527828,0
48.709258582368,2.5278284271225,0
48.709259,2.527828,0
48.709258582368,2.5278284271225,0
48.709259,2.527828,0
48.01105,7.534936,3
48.01105,7.534936,3
48.01105,7.534936,3
48.7299155,4.5885722,3
48.72976,4.588197,3
48.7299155,4.5885722,3
48.72976,4.588197,3
48.7299155,4.5885722,3
48.72976,4.588197,3
47.972171274782,2.71794284841,0
47.972171,2.717943,0
47.972171274782,2.71794284841,0
47.972171,2.717943,0
47.972171274782,2.71794284841,0
47.972171,2.717943,0
47.972171274782,2.71794284841,0
47.972171,2.717943,0
48.375295285014,2.8111494643833,0
48.375295285014,2.8111494643833,0
48.375295285014,2.8111494643833,0
48.375295,2.811149,0
50.50177621714063,2.650279522198482,0
50.50177621714063,2.650279522198482,0
50.501776,2.65028,0
50.50177621714063,2.650279522198482,0
47.35078726853,0.83117365167553,2
47.350787,0.831174,2
47.35078726853,0.83117365167553,2
47.350787,0.831174,2
47.35078726853,0.83117365167553,2
47.350787,0.831174,2
46.9707023,-1.4356651,2
46.970702,-1.435665,2
46.9707023,-1.4356651,2
46.970702,-1.435665,2
46.9707023,-1.4356651,2
43.706943,-1.024276,4
43.706932,-1.024324,4
43.706943,-1.024276,4
43.706932,-1.024324,4
43.706943,-1.024276,4
43.706932,-1.024324,4
44.870705238541,-0.4691800124073,4
44.870705,-0.46918,4
44.870705238541,-0.4691800124073,4
44.870705,-0.46918,4
44.870705238541,-0.4691800124073,4
44.870705,-0.46918,4
44.870705238541,-0.4691800124073,4
44.870705,-0.46918,4
45.52936602935,5.6893171911849,1
45.529366,5.689317,1
45.52936602935,5.6893171911849,1
45.529366,5.689317,1
45.52936602935,5.6893171911849,1
45.529366,5.689317,1
45.52936602935,5.6893171911849,1
45.529366,5.689317,1
43.72524461166,-1.0737307133181,4
43.725245,-1.073731,4
43.72524461166,-1.0737307133181,4
43.725245,-1.073731,4
43.72524461166,-1.0737307133181,4
43.725245,-1.073731,4
48.655069372393,-1.3506411476074,2
48.655013,-1.350555,2
48.655069372393,-1.3506411476074,2
48.655013,-1.350555,2
48.655069372393,-1.3506411476074,2
48.655013,-1.350555,2
45.692817401987,0.1848555540367,4
45.692714,0.185211,4
45.692817401987,0.1848555540367,4
45.692714,0.185211,4
45.692817401987,0.1848555540367,4
45.692714,0.185211,4
47.284721001497,5.0236611571777,3
47.284721,5.023661,3
47.284721001497,5.0236611571777,3
47.284721,5.023661,3
47.284721001497,5.0236611571777,3
47.284721,5.023661,3
47.284721001497,5.0236611571777,3
47.284721,5.023661,3
49.069970328125,-1.428591293779,2
49.06997,-1.428591,2
49.069970328125,-1.428591293779,2
49.06997,-1.428591,2
49.069970328125,-1.428591293779,2
49.06997,-1.428591,2
48.16199087327,2.2550174289444,0
48.161991,2.255017,0
48.16199087327,2.2550174289444,0
48.161991,2.255017,0
48.16199087327,2.2550174289444,0
48.161991,2.255017,0
49.015003,1.193197,0
49.015003,1.193197,0
49.015003,1.193197,0
49.015003,1.193197,0
49.015003,1.193197,0
49.015003,1.193197,0
48.83764590297,-1.5584531797623,2
48.837646,-1.558453,2
48.83764590297,-1.5584531797623,2
48.837646,-1.558453,2
48.83764590297,-1.5584531797623,2
48.837646,-1.558453,2
46.182398948883,1.8854592869984,4
46.182399,1.885459,4
46.182398948883,1.8854592869984,4
46.182399,1.885459,4
46.182398948883,1.8854592869984,4
46.182399,1.885459,4
47.095720859494,2.4549736491779,0
47.095721,2.454974,0
47.095720859494,2.4549736491779,0
47.095721,2.454974,0
47.095720859494,2.4549736491779,0
47.095721,2.454974,0
49.099054106873,-1.0798318112534,2
49.099054,-1.079832,2
49.099054106873,-1.0798318112534,2
49.099054,-1.079832,2
49.099054106873,-1.0798318112534,2
49.099054,-1.079832,2
47.426869514944,0.70503977532426,2
47.42687,0.70504,2
47.426869514944,0.70503977532426,2
47.42687,0.70504,2
47.426869514944,0.70503977532426,2
47.42687,0.70504,2
44.95426831365,-0.62950881960869,4
44.954268,-0.629509,4
44.95426831365,-0.62950881960869,4
44.954268,-0.629509,4
44.95426831365,-0.62950881960869,4
44.954268,-0.629509,4
44.95426831365,-0.62950881960869,4
44.954268,-0.629509,4
50.661302313674,2.394851727578,0
50.661302,2.394852,0
50.661302313674,2.394851727578,0
50.661302,2.394852,0
50.661302313674,2.394851727578,0
50.661302,2.394852,0
45.392928011146,4.2680844804955,1
45.392928,4.268084,1
45.392928011146,4.2680844804955,1
45.392928,4.268084,1
45.52411867067,4.2947737119866,1
45.524119,4.294774,1
45.52411867067,4.2947737119866,1
45.524119,4.294774,1
45.52411867067,4.2947737119866,1
45.524119,4.294774,1
47.964328285814,2.7356011938831,0
47.964328,2.735601,0
47.964328285814,2.7356011938831,0
47.964328,2.735601,0
43.6661127,4.6324296,1
43.666113,4.63243,1
43.6661127,4.6324296,1
43.666113,4.63243,1
46.35270960065,6.4386446461716,3
46.35271,6.438645,3
46.35270960065,6.4386446461716,3
46.35271,6.438645,3
46.35270960065,6.4386446461716,3
46.35271,6.438645,3
46.35270960065,6.4386446461716,3
46.35271,6.438645,3
45.595823184141,5.2399205576721,1
45.595823,5.239921,1
45.595823184141,5.2399205576721,1
45.595823,5.239921,1
45.595823184141,5.2399205576721,1
45.595823,5.239921,1
45.595823184141,5.2399205576721,1
45.595823,5.239921,1
47.094485471725,2.4221843754978,0
47.094485,2.422184,0
47.094485471725,2.4221843754978,0
47.094485,2.422184,0
47.094485471725,2.4221843754978,0
47.094485,2.422184,0
49.410088610844,2.1095322710945,0
49.410089,2.109532,0
49.410088610844,2.1095322710945,0
49.410089,2.109532,0
49.410088610844,2.1095322710945,0
49.410089,2.109532,0
50.940988,1.8365304,0
50.940988,1.83653,0
50.940988,1.8365304,0
50.940988,1.83653,0
50.6371315,2.9661431,0
50.6371315,2.9661431,0
50.6371315,2.9661431,0
50.6371315,2.9661431,0
48.710290987391,6.2468373637543,3
48.710291,6.246837,3
48.710290987391,6.2468373637543,3
48.710291,6.246837,3
48.710290987391,6.2468373637543,3
48.710291,6.246837,3
48.710290987391,6.2468373637543,3
48.710291,6.246837,3
48.710290987391,6.2468373637543,3
48.710291,6.246837,3
46.066287336462,4.0561425317467,1
46.066287,4.056143,1
46.066287336462,4.0561425317467,1
46.066287,4.056143,1
46.066287336462,4.0561425317467,1
46.066287,4.056143,1
44.525629868368,4.7446020479546,1
44.52563,4.744602,1
44.525629868368,4.7446020479546,1
44.52563,4.744602,1
44.525629868368,4.7446020479546,1
44.52563,4.744602,1
44.525629868368,4.7446020479546,1
44.52563,4.744602,1
43.172655,2.992228,4
43.172655,2.992228,4
43.818874866977,4.3497772134918,1
43.818875,4.349777,1
43.818874866977,4.3497772134918,1
43.818875,4.349777,1
48.854186950728,2.5207856109756,0
48.854187,2.520786,0
48.854186950728,2.5207856109756,0
48.854187,2.520786,0
48.854186950728,2.5207856109756,0
48.854187,2.520786,0
50.699704545519,1.6083122352307,0
50.699705,1.608312,0
50.699704545519,1.6083122352307,0
50.699705,1.608312,0
50.699704545519,1.6083122352307,0
50.699705,1.608312,0
42.68119753949,2.8926875907379,4
42.681198,2.892688,4
42.68119753949,2.8926875907379,4
42.681198,2.892688,4
42.68119753949,2.8926875907379,4
42.681198,2.892688,4
42.68119753949,2.8926875907379,4
42.681198,2.892688,4
45.455283051874,4.4142741816841,1
45.455283,4.414274,1
45.455283051874,4.4142741816841,1
45.455283,4.414274,1
44.902024125947,4.8832975914364,1
44.902024,4.883298,1
44.902024125947,4.8832975914364,1
44.902024,4.883298,1
44.902024125947,4.8832975914364,1
44.902024,4.883298,1
44.902024125947,4.8832975914364,1
44.902024,4.883298,1
45.4764019788,4.3483094345016,1
45.476402,4.348309,1
45.4764019788,4.3483094345016,1
45.476402,4.348309,1
43.416563695962,5.3655689435165,1
43.416564,5.365569,1
43.416563695962,5.3655689435165,1
43.416564,5.365569,1
43.416563695962,5.3655689435165,1
43.416564,5.365569,1
43.416563695962,5.3655689435165,1
43.416564,5.365569,1
43.416563695962,5.3655689435165,1
43.416564,5.365569,1
47.296938466028,-2.2059627189102,2
47.296938,-2.205963,2
47.296938466028,-2.2059627189102,2
47.296938,-2.205963,2
47.296938466028,-2.2059627189102,2
47.296938,-2.205963,2
